beds,baths,sqft,neighborhood,latitude,longitude,price,description
1,2.0,583.0,Midtown,40.74649934790019,-73.9810576545154,2081,Spacious 1bd with in-unit laundry and garage parking
3,2.0,1003.0,Riverside,40.787276298957224,-73.95775179296565,3560,Modern 3bd near transit with central AC and secure entry
1,2.0,640.0,Midtown,40.75782863265124,-74.00743491062461,2390,"Family-friendly 1bd with backyard, washer/dryer, and storage"
4,4.0,1213.0,Uptown,40.786013989506735,-73.99142175949507,4443,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,832.0,Old Town,40.73892034411587,-73.938184571951,2668,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,535.0,Riverside,40.82351301059808,-73.95364424586752,2186,Modern 1bd near transit with central AC and secure entry
4,4.0,1139.0,Old Town,40.71787168992522,-73.95944887836609,4244,Modern 4bd near transit with central AC and secure entry
3,2.0,996.0,Old Town,40.72153878491851,-73.94985510323396,3472,"Cozy 3bd, no pets, hardwood floors"
2,2.0,802.0,Downtown,40.73470885704253,-74.00612377591136,2962,Spacious 2bd with in-unit laundry and garage parking
3,2.0,1009.0,Riverside,40.81250102565019,-73.9699203709506,3443,"Cozy 3bd, no pets, hardwood floors"
3,2.0,,Midtown,40.75584399014063,-73.9858915242701,3459,Spacious 3bd with in-unit laundry and garage parking
1,1.0,654.0,Downtown,40.72607847182311,-74.0022605029319,2164,"Family-friendly 1bd with backyard, washer/dryer, and storage"
4,3.0,1161.0,Riverside,40.78861199387828,-73.94702983034296,4030,Modern 4bd near transit with central AC and secure entry
2,3.0,736.0,Downtown,40.70928621401217,-74.01146624148652,2750,"Family-friendly 2bd with backyard, washer/dryer, and storage"
3,2.0,972.0,Downtown,40.678845936373015,-73.99838720490607,3585,Spacious 3bd with in-unit laundry and garage parking
4,2.0,1187.0,Uptown,40.785912151675944,-73.97000089212078,4019,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,946.0,Midtown,40.753166103946675,-73.9924026140816,3426,"Family-friendly 3bd with backyard, washer/dryer, and storage"
3,3.0,1015.0,Downtown,40.708365034878035,-74.00044206954647,3558,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,3.0,846.0,Uptown,40.792369413276404,-73.97397237906048,2970,Modern 2bd near transit with central AC and secure entry
1,2.0,635.0,Old Town,40.7419872499318,-73.9361476901722,2242,"Bright 1bd with balcony, dishwasher, and gym access"
2,2.0,687.0,Old Town,40.724549282982515,-73.93281901310111,2583,Modern 2bd near transit with central AC and secure entry
4,3.0,1119.0,Downtown,40.696487362978075,-74.00320738029104,4128,Modern 4bd near transit with central AC and secure entry
3,,1065.0,Uptown,40.76619381473368,-73.9835327235198,3783,"Cozy 3bd, no pets, hardwood floors"
2,2.0,788.0,Old Town,40.706375703119406,-73.93730140343206,2897,Spacious 2bd with in-unit laundry and garage parking
4,3.0,1091.0,Downtown,40.73211560442771,-74.00740491993298,3986,Modern 4bd near transit with central AC and secure entry
4,4.0,1219.0,Downtown,40.7205230245532,-73.97777223323226,4233,Spacious 4bd with in-unit laundry and garage parking
4,2.0,1171.0,Downtown,40.71764867017744,-74.01518254453505,3878,Spacious 4bd with in-unit laundry and garage parking
2,2.0,854.0,Uptown,40.777169176767174,-73.97119210150132,2967,Spacious 2bd with in-unit laundry and garage parking
3,2.0,1001.0,Downtown,40.70520526425687,-74.01269704399776,3546,Modern 3bd near transit with central AC and secure entry
3,2.0,1008.0,Old Town,40.742423046911114,-73.92288612463072,3385,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,3.0,825.0,Riverside,40.78153729021541,-73.9763180342148,2856,"Bright 2bd with balcony, dishwasher, and gym access"
2,2.0,838.0,Downtown,40.70723194735704,-73.99881093264602,2975,Spacious 2bd with in-unit laundry and garage parking
1,1.0,721.0,Old Town,40.74431690706207,-73.90277638478871,2586,Modern 1bd near transit with central AC and secure entry
2,2.0,849.0,Downtown,40.70721192044461,-74.0109887445721,3215,"Bright 2bd with balcony, dishwasher, and gym access"
3,3.0,927.0,Downtown,40.71986284018765,-74.01418660062745,3367,Modern 3bd near transit with central AC and secure entry
4,3.0,1188.0,Old Town,40.728908457662115,-73.9401804573054,4040,"Bright 4bd with balcony, dishwasher, and gym access"
4,2.0,1216.0,Midtown,40.726540152937154,-73.98402120123818,4137,Modern 4bd near transit with central AC and secure entry
1,1.0,678.0,Riverside,40.799111668488365,-73.95124522739691,2543,"Cozy 1bd, no pets, hardwood floors"
3,3.0,973.0,Uptown,40.78476588489044,-73.98625696973977,3520,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,677.0,Downtown,40.709702813524245,-74.03109299411764,2482,Modern 1bd near transit with central AC and secure entry
3,3.0,,Midtown,40.74346898597761,-73.97787392838217,3687,"Cozy 3bd, no pets, hardwood floors"
2,2.0,913.0,Downtown,40.70983191472056,-73.99492990112603,3048,Spacious 2bd with in-unit laundry and garage parking
2,2.0,,Riverside,40.77769729298946,-73.96940953676788,3114,"Family-friendly 2bd with backyard, washer/dryer, and storage"
3,3.0,970.0,Old Town,40.72489385001935,-73.92372981700863,3473,"Bright 3bd with balcony, dishwasher, and gym access"
2,2.0,798.0,Midtown,40.766073153218,-73.97779297419895,2819,"Cozy 2bd, no pets, hardwood floors"
4,3.0,1150.0,Uptown,40.80319692045701,-73.97561704531144,4054,"Bright 4bd with balcony, dishwasher, and gym access"
3,3.0,954.0,Old Town,40.74662097002361,-73.94773047381055,3637,"Bright 3bd with balcony, dishwasher, and gym access"
4,3.0,1059.0,Old Town,40.717629467002816,-73.92616704114201,3881,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,2.0,973.0,Downtown,40.6947431111391,-73.99912681245897,3710,Modern 3bd near transit with central AC and secure entry
2,2.0,,Downtown,40.714015758324656,-73.99313776725614,2925,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,3.0,1150.0,Downtown,40.71208667242054,-74.00532741264445,4043,Modern 4bd near transit with central AC and secure entry
2,2.0,887.0,Midtown,40.764111179915105,-73.99345179460072,3167,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,,991.0,Uptown,40.77622552431012,-73.96550684672188,3391,Spacious 3bd with in-unit laundry and garage parking
1,2.0,682.0,Downtown,40.71244854629043,-74.01088776700765,2599,"Bright 1bd with balcony, dishwasher, and gym access"
1,1.0,640.0,Midtown,40.757006590803634,-73.96636528590594,2437,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,3.0,1023.0,Midtown,40.752683779119124,-73.99116423535939,3470,Spacious 3bd with in-unit laundry and garage parking
1,2.0,641.0,Downtown,40.69231066930405,-74.00650823525788,2410,"Bright 1bd with balcony, dishwasher, and gym access"
4,3.0,1225.0,Riverside,40.80918260213488,-73.95646562261183,4127,"Bright 4bd with balcony, dishwasher, and gym access"
4,3.0,1172.0,Uptown,40.78599861121957,-73.95972999712302,4170,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,2.0,1010.0,Midtown,40.766774764822564,-73.9721445972437,3866,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,1005.0,Uptown,40.796511631865734,-73.9523602616467,3486,Spacious 3bd with in-unit laundry and garage parking
3,3.0,978.0,Midtown,40.75596368200121,-74.00142469650834,3621,"Cozy 3bd, no pets, hardwood floors"
1,1.0,646.0,Riverside,40.809264624924225,-73.95713336172813,2382,"Family-friendly 1bd with backyard, washer/dryer, and storage"
2,2.0,899.0,Uptown,40.803539944720576,-73.95582451572596,3053,"Cozy 2bd, no pets, hardwood floors"
2,3.0,799.0,Uptown,40.808045669470374,-73.96376175223608,2889,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1187.0,Riverside,40.80404572710326,-73.9831197974559,4030,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,680.0,Riverside,40.80499715841417,-73.97313004028246,2475,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
2,1.0,856.0,Old Town,40.73313812016119,-73.93454584176428,2926,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,810.0,Midtown,40.7636608030662,-73.98666796851447,2828,Spacious 2bd with in-unit laundry and garage parking
1,1.0,535.0,Downtown,40.724020242288795,-74.0386778517545,2429,Spacious 1bd with in-unit laundry and garage parking
1,1.0,651.0,Old Town,40.732879922901894,-73.92077012265017,2357,"Cozy 1bd, no pets, hardwood floors"
2,2.0,721.0,Uptown,40.807140582101475,-73.96241646393938,2774,"Family-friendly 2bd with backyard, washer/dryer, and storage"
1,,689.0,Old Town,40.750818596270996,-73.9331727680509,2595,"Cozy 1bd, no pets, hardwood floors"
1,2.0,637.0,Old Town,40.730634350911124,-73.92884701228127,2048,"Bright 1bd with balcony, dishwasher, and gym access"
2,1.0,850.0,Midtown,40.75796166860531,-73.99488828961621,3208,"Family-friendly 2bd with backyard, washer/dryer, and storage"
1,,594.0,Midtown,40.751817117070416,-73.99884583487291,2190,"Bright 1bd with balcony, dishwasher, and gym access"
3,2.0,928.0,Uptown,40.791040525138385,-73.97106329824999,3469,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,640.0,Midtown,40.753676566598905,-73.99230020508205,2296,"Bright 1bd with balcony, dishwasher, and gym access"
2,,809.0,Old Town,40.7366606761544,-73.92583462183268,2767,"Bright 2bd with balcony, dishwasher, and gym access"
2,2.0,790.0,Old Town,40.71703383204194,-73.9506522160373,3078,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1173.0,Uptown,40.79615411946745,-73.98770159886186,4398,Modern 4bd near transit with central AC and secure entry
3,3.0,1101.0,Old Town,40.73716984200587,-73.91579708961494,3617,"Cozy 3bd, no pets, hardwood floors"
4,3.0,1203.0,Uptown,40.80413081764072,-73.96234552891241,4210,Modern 4bd near transit with central AC and secure entry
2,2.0,852.0,Old Town,40.73910571418387,-73.90817711059763,2973,"Family-friendly 2bd with backyard, washer/dryer, and storage"
2,2.0,844.0,Midtown,40.72998725204528,-73.99107202811297,3269,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,1.0,869.0,Old Town,40.74078190218892,-73.9392474440941,2670,Spacious 2bd with in-unit laundry and garage parking
4,4.0,1162.0,Old Town,40.745477339703285,-73.93567224872372,4140,Spacious 4bd with in-unit laundry and garage parking
4,3.0,1088.0,Midtown,40.759580926324055,-73.98879609597095,3929,Modern 4bd near transit with central AC and secure entry
4,3.0,1162.0,Uptown,40.77842986849431,-73.97776531955776,3751,"Family-friendly 4bd with backyard, washer/dryer, and storage"
4,3.0,1202.0,Riverside,40.80455399556204,-73.97579477958988,4125,Modern 4bd near transit with central AC and secure entry
3,3.0,951.0,Midtown,40.7694384586019,-73.97766128890477,3781,"Bright 3bd with balcony, dishwasher, and gym access"
3,2.0,983.0,Old Town,40.74379299729164,-73.94874709227192,3393,"Family-friendly 3bd with backyard, washer/dryer, and storage"
4,2.0,1142.0,Riverside,40.78090628143856,-73.96655022906758,4217,Modern 4bd near transit with central AC and secure entry
2,2.0,870.0,Riverside,40.83608560736271,-73.95130549466286,3210,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,840.0,Midtown,40.751346644297925,-73.98040585438683,3002,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1196.0,Uptown,40.793431042889324,-73.98762065888879,4168,"Family-friendly 4bd with backyard, washer/dryer, and storage"
2,1.0,835.0,Riverside,40.81773551042841,-73.96850908952185,2726,Spacious 2bd with in-unit laundry and garage parking
1,2.0,629.0,Uptown,40.783611829864704,-73.97091458408678,2226,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,2.0,998.0,Downtown,40.7265344816717,-74.01506218589842,3738,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,2.0,763.0,Downtown,40.69231635994259,-74.0021245364852,2944,"Cozy 2bd, no pets, hardwood floors"
4,3.0,1083.0,Old Town,40.70607610296592,-73.93881324314162,4031,Spacious 4bd with in-unit laundry and garage parking
4,,1176.0,Midtown,40.77224249147831,-73.9785508731579,4178,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,823.0,Midtown,40.7705082727887,-73.97805578361756,3310,Spacious 2bd with in-unit laundry and garage parking
3,2.0,,Midtown,40.7869240138654,-73.99255887553188,3557,"Bright 3bd with balcony, dishwasher, and gym access"
4,4.0,1233.0,Old Town,40.7353775801241,-73.94045744565454,4419,Spacious 4bd with in-unit laundry and garage parking
3,3.0,1053.0,Uptown,40.79618161523898,-73.9719388985126,3626,"Bright 3bd with balcony, dishwasher, and gym access"
1,2.0,590.0,Riverside,40.82192613855332,-73.97286979146482,2557,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,2.0,976.0,Old Town,40.74748551830861,-73.92808232563347,3298,Modern 3bd near transit with central AC and secure entry
3,2.0,,Riverside,40.80091046717095,-73.95999069194568,3596,"Cozy 3bd, no pets, hardwood floors"
3,2.0,1091.0,Riverside,40.80443517265035,-73.96222854383697,3620,"Bright 3bd with balcony, dishwasher, and gym access"
1,2.0,689.0,Midtown,40.75551754712287,-73.99391906209067,2471,Spacious 1bd with in-unit laundry and garage parking
2,2.0,855.0,Old Town,40.726579146560454,-73.95539773973537,3151,Modern 2bd near transit with central AC and secure entry
4,3.0,1154.0,Downtown,40.72290337999039,-74.02082196766611,4220,Spacious 4bd with in-unit laundry and garage parking
1,1.0,595.0,Riverside,40.79868823533717,-73.95872345950222,2492,"Bright 1bd with balcony, dishwasher, and gym access"
2,2.0,842.0,Midtown,40.7680727606052,-74.00679582324204,2906,Spacious 2bd with in-unit laundry and garage parking
2,1.0,766.0,Old Town,40.729497823097304,-73.9296830636066,2725,"Cozy 2bd, no pets, hardwood floors"
1,1.0,620.0,Riverside,40.801924193311145,-73.95037110050791,2346,Spacious 1bd with in-unit laundry and garage parking
1,,625.0,Downtown,40.702938317201024,-74.03058849356228,2394,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
2,3.0,874.0,Riverside,40.81102391220122,-73.97294503343542,3008,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,3.0,1156.0,Downtown,40.691697512828966,-74.0079021486868,4022,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,532.0,Midtown,40.772766695711184,-74.00065903141376,2419,"Family-friendly 1bd with backyard, washer/dryer, and storage"
2,1.0,830.0,Uptown,40.81273195144737,-73.98125457913443,2901,"Bright 2bd with balcony, dishwasher, and gym access"
1,,602.0,Midtown,40.759044130249514,-74.00012958901418,2547,"Cozy 1bd, no pets, hardwood floors"
3,,992.0,Uptown,40.785199324184354,-73.9728049738611,3526,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,1.0,,Riverside,40.78342607317202,-73.93259007637259,3042,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,,1159.0,Midtown,40.75205595397178,-73.99143355068767,4218,"Bright 4bd with balcony, dishwasher, and gym access"
3,3.0,1022.0,Uptown,40.796328430552244,-73.94942894139982,3441,"Cozy 3bd, no pets, hardwood floors"
4,3.0,1109.0,Riverside,40.81481724241605,-73.98091416147632,4108,"Bright 4bd with balcony, dishwasher, and gym access"
3,2.0,969.0,Old Town,40.73316690811394,-73.95777646978861,3762,"Bright 3bd with balcony, dishwasher, and gym access"
2,2.0,837.0,Downtown,40.72362046097587,-74.02562225766236,3073,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1145.0,Riverside,40.79166158411669,-73.96653841804837,4238,Spacious 4bd with in-unit laundry and garage parking
2,2.0,746.0,Downtown,40.7181400787337,-74.00913121548075,3016,Modern 2bd near transit with central AC and secure entry
4,3.0,1197.0,Uptown,40.8029290041208,-73.9625211250137,4197,"Family-friendly 4bd with backyard, washer/dryer, and storage"
4,2.0,1215.0,Uptown,40.79243669704877,-73.98595281082382,4203,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,3.0,988.0,Old Town,40.75099241477055,-73.94483678173134,3580,"Cozy 3bd, no pets, hardwood floors"
3,3.0,912.0,Downtown,40.73365050919585,-73.98173365931689,3600,"Bright 3bd with balcony, dishwasher, and gym access"
2,3.0,838.0,Downtown,40.71895187838837,-73.99361584282785,2834,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1104.0,Old Town,40.69360496284332,-73.93754002898588,4041,"Bright 4bd with balcony, dishwasher, and gym access"
3,2.0,1002.0,Downtown,40.72602598767904,-73.99490587678024,3581,Spacious 3bd with in-unit laundry and garage parking
4,2.0,1135.0,Uptown,40.7700633199428,-73.97472466447842,4008,Spacious 4bd with in-unit laundry and garage parking
2,2.0,764.0,Old Town,40.70016361393759,-73.93024408591792,3039,Spacious 2bd with in-unit laundry and garage parking
4,3.0,1152.0,Old Town,40.70800005918528,-73.92163426588654,3960,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,803.0,Downtown,40.72699269832861,-74.01169240177288,2779,"Bright 2bd with balcony, dishwasher, and gym access"
1,1.0,604.0,Midtown,40.76425531116545,-73.98810518468873,2455,"Cozy 1bd, no pets, hardwood floors"
1,1.0,654.0,Riverside,40.80420290074018,-73.98026711307891,2175,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,2.0,972.0,Midtown,40.76546991147888,-74.0051942227627,3243,"Bright 3bd with balcony, dishwasher, and gym access"
2,2.0,849.0,Downtown,40.69084083805205,-74.00746313980001,3188,"Bright 2bd with balcony, dishwasher, and gym access"
